month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
October 2018,109,positive,It's good he's finishing school and working hard,,1575,,,,Sana Shepko,,,,,"October 1, 2018 7:22 PM"
October 2018,110,Neutral,We'll see what happens,,1573,,,,Sana Shepko,,,,,"October 1, 2018 7:22 PM"
October 2018,111,positive,Whatever at least I'm giving him motivation to do it,,1572,,,,Sana Shepko,,,,,"October 1, 2018 7:22 PM"
October 2018,112,Neutral,For bebes,,1571,,,,Sana Shepko,,,,,"October 1, 2018 7:22 PM"
October 2018,113,Neutral,Not for me,,1568,,,,Sana Shepko,,,,,"October 1, 2018 7:23 PM"
October 2018,114,Neutral,For our unborn children,,1567,,,,Sana Shepko,,,,,"October 1, 2018 7:23 PM"
October 2018,115,positive,Lol I think we both want bebes,,1564,,,,Sana Shepko,,,,,"October 1, 2018 7:23 PM"
October 2018,116,Neutral,Like pretty badly,,1563,,,,Sana Shepko,,,,,"October 1, 2018 7:23 PM"
October 2018,117,Neutral,Just not yet,,1562,,,,Sana Shepko,,,,,"October 1, 2018 7:23 PM"
October 2018,118,Neutral,[name] def wants them what are you talking about,,1559,,,,Sana Shepko,,,,,"October 1, 2018 7:24 PM"
October 2018,119,Neutral,No,,1557,,,,Sana Shepko,,,,,"October 1, 2018 7:24 PM"
October 2018,120,fear,He'll change maybe if he wants to,,1555,,,,Sana Shepko,,,,,"October 1, 2018 7:25 PM"
October 2018,121,fear,But I doubt he'll ever realize he should,,1553,,,,Sana Shepko,,,,,"October 1, 2018 7:25 PM"
October 2018,122,Neutral,Yeah,,1551,,,,Sana Shepko,,,,,"October 1, 2018 7:25 PM"
October 2018,123,Neutral,And [name]'s the issue,,1549,,,,Sana Shepko,,,,,"October 1, 2018 7:25 PM"
October 2018,124,Neutral,Lol what,,1547,,,,Sana Shepko,,,,,"October 1, 2018 7:26 PM"
October 2018,125,Neutral,I didn't hear about that,,1546,,,,Sana Shepko,,,,,"October 1, 2018 7:26 PM"
October 2018,126,Neutral,I just heard she wasn't sure what they were doing for thanksgiving,,1544,,,,Sana Shepko,,,,,"October 1, 2018 7:26 PM"
October 2018,127,anticipation,Should I ask if she wants to hang out with us on Saturday,,1542,,,,Sana Shepko,,,,,"October 1, 2018 7:26 PM"
October 2018,128,Neutral,When did you ask,,1540,,,,Sana Shepko,,,,,"October 1, 2018 7:26 PM"
October 2018,129,Neutral,You sent a photo.,,1538,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/42936481_870252453164491_7238529188217487360_n_870252446497825.jpg,Sana Shepko,,,,,"October 1, 2018 7:27 PM"
October 2018,130,Neutral,yeah always,,1534,,,,Sana Shepko,,,,,"October 1, 2018 7:29 PM"
October 2018,131,Neutral,Who knows,,1531,,,,Sana Shepko,,,,,"October 1, 2018 7:30 PM"
October 2018,132,negative,Fake news,,1530,,,,Sana Shepko,,,,,"October 1, 2018 7:30 PM"
October 2018,133,Neutral,Zoy [name] is sending bandura music,,1527,,,,Sana Shepko,,,,,"October 1, 2018 10:48 PM"
October 2018,134,Neutral,You sent a photo.,,1526,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/42965140_309148156542764_8015085740922765312_n_309148139876099.jpg,Sana Shepko,,,,,"October 2, 2018 9:46 AM"
October 2018,135,anger,LMAO ZOYAAAA THIS CRAZY BITCH IS SENDING ME SO MANY STUPID fucking emails,,1525,,,,Sana Shepko,,,,,"October 2, 2018 9:46 AM"
October 2018,136,Neutral,You sent a photo.,,1524,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/42918580_2009856249065683_1914341037782859776_n_2009856229065685.jpg,Sana Shepko,,,,,"October 2, 2018 9:58 AM"
October 2018,137,Neutral,NO,,1523,,,,Sana Shepko,,,,,"October 2, 2018 9:58 AM"
October 2018,138,Neutral,NO,,1522,,,,Sana Shepko,,,,,"October 2, 2018 9:58 AM"
October 2018,139,Neutral,NO,,1521,,,,Sana Shepko,,,,,"October 2, 2018 9:58 AM"
October 2018,140,Neutral,ð,,1519,,,,Sana Shepko,,,,,"October 2, 2018 7:19 PM"
October 2018,141,anger,Crazy lady from Florida,,1518,,,,Sana Shepko,,,,,"October 2, 2018 7:19 PM"
October 2018,142,negative,She likes to email me at night and then if I don't respond right away send a follow up email at 9:30am the next morning,,1517,,,,Sana Shepko,,,,,"October 2, 2018 7:20 PM"
October 2018,143,Neutral,Who does that,,1516,,,,Sana Shepko,,,,,"October 2, 2018 7:20 PM"
October 2018,144,anger,Omg it's so annoying,,1514,,,,Sana Shepko,,,,,"October 2, 2018 7:21 PM"
October 2018,145,Neutral,She also doesn't know how to open PDFs,,1512,,,,Sana Shepko,,,,,"October 2, 2018 7:21 PM"
October 2018,146,Neutral,Lol yeah she emails on weekends,,1510,,,,Sana Shepko,,,,,"October 2, 2018 7:21 PM"
October 2018,147,Neutral,All the time,,1509,,,,Sana Shepko,,,,,"October 2, 2018 7:21 PM"
October 2018,148,anger,Crazy lady in florida is my boyfriend,,1507,,,,Sana Shepko,,,,,"October 2, 2018 7:21 PM"
October 2018,149,sadness,At least she talks to me,,1505,,,,Sana Shepko,,,,,"October 2, 2018 7:22 PM"
October 2018,150,Neutral,Yes,,1502,,,,Sana Shepko,,,,,"October 2, 2018 7:22 PM"
October 2018,151,anger,It's terrible,,1501,,,,Sana Shepko,,,,,"October 2, 2018 7:22 PM"
October 2018,152,Neutral,Why,,1499,,,,Sana Shepko,,,,,"October 2, 2018 7:22 PM"
October 2018,153,Neutral,Omg please do,,1497,,,,Sana Shepko,,,,,"October 2, 2018 7:22 PM"
October 2018,154,Neutral,I'm in the lab,,1494,,,,Sana Shepko,,,,,"October 2, 2018 7:22 PM"
October 2018,155,Neutral,You can FaceTime,,1493,,,,Sana Shepko,,,,,"October 2, 2018 7:23 PM"
October 2018,156,Neutral,You sent a photo.,,1492,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43098781_210833879634957_390648338090819584_n_210833872968291.jpg,Sana Shepko,,,,,"October 2, 2018 9:44 PM"
October 2018,157,Neutral,You sent a photo.,,1491,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43040105_1912289032411170_4282963742875975680_n_1912289015744505.jpg,Sana Shepko,,,,,"October 2, 2018 9:44 PM"
October 2018,158,Neutral,Ok Toronto is DEF colder dude,,1490,,,,Sana Shepko,,,,,"October 2, 2018 9:45 PM"
October 2018,159,anticipation,Tho actually this weeekend is supposed to be warm,,1488,,,,Sana Shepko,,,,,"October 2, 2018 9:45 PM"
October 2018,160,anticipation,Just bring lots of diff clothes just in case lol,,1487,,,,Sana Shepko,,,,,"October 2, 2018 9:46 PM"
October 2018,161,Neutral,ð,,1485,,,,Sana Shepko,,,,,"October 3, 2018 11:56 AM"
October 2018,162,joy,ZOYA I DID THE PRESENTATION ABOUT YOU AND I DID GOOD,,1484,,,,Sana Shepko,,,,,"October 3, 2018 3:28 PM"
October 2018,163,trust,they also said i should make you a collaborator for my thesis lol i was like yass,,1483,,,,Sana Shepko,,,,,"October 3, 2018 3:28 PM"
October 2018,164,fear,i also am still so nervous after but ggggg i did it,,1482,,,,Sana Shepko,,,,,"October 3, 2018 3:30 PM"
October 2018,165,Neutral,You sent a photo.,,1481,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43087141_302056470609562_754090789960679424_n_302056463942896.png,Sana Shepko,,,,,"October 3, 2018 3:33 PM"
October 2018,166,Neutral,my fave slide,,1480,,,,Sana Shepko,,,,,"October 3, 2018 3:33 PM"
October 2018,167,Neutral,You sent a photo.,,1476,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43037182_2243121825916315_2495119752637186048_n_2243121822582982.png,Sana Shepko,,,,,"October 3, 2018 4:34 PM"
October 2018,168,positive,suggested by my program director lol,,1475,,,,Sana Shepko,,,,,"October 3, 2018 4:34 PM"
October 2018,169,Neutral,i think it's so we go through and respond to the data together,,1473,,,,Sana Shepko,,,,,"October 3, 2018 4:35 PM"
October 2018,170,trust,and you like critique my thesis,,1472,,,,Sana Shepko,,,,,"October 3, 2018 4:35 PM"
October 2018,171,trust,basically you tell me if i suck,,1471,,,,Sana Shepko,,,,,"October 3, 2018 4:35 PM"
October 2018,172,Neutral,which you already do,,1470,,,,Sana Shepko,,,,,"October 3, 2018 4:35 PM"
October 2018,173,positive,so we're good,,1469,,,,Sana Shepko,,,,,"October 3, 2018 4:35 PM"
October 2018,174,positive,you know how to collaborate lol,,1467,,,,Sana Shepko,,,,,"October 3, 2018 4:36 PM"
October 2018,175,positive,thanks,,1465,,,,Sana Shepko,,,,,"October 3, 2018 4:36 PM"
October 2018,176,positive,Nice,,1461,,,,Sana Shepko,,,,,"October 3, 2018 5:07 PM"
October 2018,177,joy,Yasssss can't wait,,1459,,,,Sana Shepko,,,,,"October 4, 2018 4:46 PM"
October 2018,178,anticipation,let me know what your ETA is,,1458,,,,Sana Shepko,,,,,"October 5, 2018 12:01 PM"
October 2018,179,Neutral,you're leaving at 4:30 right?,,1457,,,,Sana Shepko,,,,,"October 5, 2018 12:01 PM"
October 2018,180,Neutral,Have you left yet,,1455,,,,Sana Shepko,,,,,"October 5, 2018 5:03 PM"
October 2018,181,Neutral,Gggg,,1452,,,,Sana Shepko,,,,,"October 5, 2018 5:14 PM"
October 2018,182,positive,Drive carefully!,,1451,,,,Sana Shepko,,,,,"October 5, 2018 5:27 PM"
October 2018,183,anticipation,are you guys going to be hungry when you get here? [name]'s mom insisted on keeping food out for you so you can have some salad and fish or pizza if you want,,1450,,,,Sana Shepko,,,,,"October 5, 2018 8:59 PM"
October 2018,184,Neutral,just tell me which i can make pizza for [name] if he won't like the salad or [name],,1449,,,,Sana Shepko,,,,,"October 5, 2018 9:00 PM"
October 2018,185,Neutral,ok,,1447,,,,Sana Shepko,,,,,"October 5, 2018 9:02 PM"
October 2018,186,positive,yasss queen,,1445,,,,Sana Shepko,,,,,"October 8, 2018 8:20 PM"
October 2018,187,Neutral,how was the drive,,1444,,,,Sana Shepko,,,,,"October 8, 2018 8:20 PM"
October 2018,188,positive,naice,,1441,,,,Sana Shepko,,,,,"October 8, 2018 8:21 PM"
October 2018,189,anticipation,lol do you think he had fun this weekend,,1439,,,,Sana Shepko,,,,,"October 8, 2018 8:21 PM"
October 2018,190,Neutral,or nah,,1438,,,,Sana Shepko,,,,,"October 8, 2018 8:21 PM"
October 2018,191,positive,aw,,1434,,,,Sana Shepko,,,,,"October 8, 2018 8:22 PM"
October 2018,192,negative,yeah too much social interaction for him lol,,1433,,,,Sana Shepko,,,,,"October 8, 2018 8:22 PM"
October 2018,193,negative,yeah but they have concerts this weekend so he's gg,,1429,,,,Sana Shepko,,,,,"October 10, 2018 6:10 PM"
October 2018,194,anticipation,and they're going to ukraine for that concert in a week lol,,1427,,,,Sana Shepko,,,,,"October 10, 2018 6:10 PM"
October 2018,195,negative,he's very gg,,1426,,,,Sana Shepko,,,,,"October 10, 2018 6:11 PM"
October 2018,196,negative,lol he just walked past doing deep breathing exercises,,1424,,,,Sana Shepko,,,,,"October 10, 2018 6:12 PM"
October 2018,197,Neutral,did [name] and [name] buy that new land,,1422,,,,Sana Shepko,,,,,"October 10, 2018 6:13 PM"
October 2018,198,surprise,WHAT,,1420,,,,Sana Shepko,,,,,"October 10, 2018 6:13 PM"
October 2018,199,surprise,that means they will?!,,1419,,,,Sana Shepko,,,,,"October 10, 2018 6:13 PM"
October 2018,200,surprise,why?,,1417,,,,Sana Shepko,,,,,"October 10, 2018 6:13 PM"
October 2018,201,negative,ggggggg,,1415,,,,Sana Shepko,,,,,"October 10, 2018 6:14 PM"
October 2018,202,anger,zoya you're missing some lit [organization] [organization] fights about the name for the christmas concert,,1414,,,,Sana Shepko,,,,,"October 10, 2018 6:14 PM"
October 2018,203,Neutral,You sent a photo.,,1413,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43750345_288889895058582_1966262704150675456_n_288889888391916.png,Sana Shepko,,,,,"October 10, 2018 6:14 PM"
October 2018,204,negative,[name] is really stubborn,,1412,,,,Sana Shepko,,,,,"October 10, 2018 6:14 PM"
October 2018,205,Neutral,You sent a photo.,,1411,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43641689_1972597386117411_9159444489490661376_n_1972597382784078.png,Sana Shepko,,,,,"October 10, 2018 6:15 PM"
October 2018,206,positive,omg yass [name],,1409,,,,Sana Shepko,,,,,"October 10, 2018 6:15 PM"
October 2018,207,positive,lol who knows but apparently [name] says i have final say,,1408,,,,Sana Shepko,,,,,"October 10, 2018 6:16 PM"
October 2018,208,Neutral,lmao,,1407,,,,Sana Shepko,,,,,"October 10, 2018 6:16 PM"
October 2018,209,Neutral,zoya,,1403,,,,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,210,Neutral,you know what they want to name it,,1402,,,,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,211,Neutral,"""david's lyre""",,1401,,,,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,212,Neutral,[name] HATES it,,1400,,,,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,213,Neutral,[name] and [name] love it,,1399,,,,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,214,Neutral,[name] sides with [name],,1397,,,,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,215,Neutral,it's the name of a song,,1394,,,,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,216,Neutral,that we are apparently playing,,1393,,,,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,217,Neutral,You sent a photo.,,1390,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43828538_344606772779148_7232949931210702848_n_344606769445815.png,Sana Shepko,,,,,"October 10, 2018 6:17 PM"
October 2018,218,Neutral,yeah,,1385,,,,Sana Shepko,,,,,"October 10, 2018 6:19 PM"
October 2018,219,positive,agreed,,1384,,,,Sana Shepko,,,,,"October 10, 2018 6:19 PM"
October 2018,220,positive,[name] me and [name] and i guess the [name]s also agree lol,,1383,,,,Sana Shepko,,,,,"October 10, 2018 6:19 PM"
October 2018,221,negative,there's some really stupid name options tho,,1382,,,,Sana Shepko,,,,,"October 10, 2018 6:19 PM"
October 2018,222,Neutral,[name] wants it,,1378,,,,Sana Shepko,,,,,"October 10, 2018 6:19 PM"
October 2018,223,Neutral,lol,,1375,,,,Sana Shepko,,,,,"October 10, 2018 6:20 PM"
October 2018,224,Neutral,they're best bros now,,1374,,,,Sana Shepko,,,,,"October 10, 2018 6:20 PM"
October 2018,225,Neutral,"[name] just wants it to be ""different""",,1368,,,,Sana Shepko,,,,,"October 10, 2018 6:20 PM"
October 2018,226,Neutral,You sent a photo.,,1367,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43582761_1682567835182912_1318639910030147584_n_1682567828516246.png,Sana Shepko,,,,,"October 10, 2018 6:20 PM"
October 2018,227,Neutral,You sent a photo.,,1364,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43588765_733731290293958_7912143037059301376_n_733731286960625.png,Sana Shepko,,,,,"October 10, 2018 6:21 PM"
October 2018,228,anger,[name] hates me,,1363,,,,Sana Shepko,,,,,"October 10, 2018 6:21 PM"
October 2018,229,Neutral,LOL,,1360,,,,Sana Shepko,,,,,"October 10, 2018 6:21 PM"
October 2018,230,anger,i don't care that's very bad,,1359,,,,Sana Shepko,,,,,"October 10, 2018 6:21 PM"
October 2018,231,Neutral,LOL,,1355,,,,Sana Shepko,,,,,"October 10, 2018 6:22 PM"
October 2018,232,Neutral,i technically should not be saying anything in this group chat,,1354,,,,Sana Shepko,,,,,"October 10, 2018 6:23 PM"
October 2018,233,Neutral,oh well,,1353,,,,Sana Shepko,,,,,"October 10, 2018 6:23 PM"
October 2018,234,positive,i'm just the designer and [name] put me in charge mwuahahaha,,1352,,,,Sana Shepko,,,,,"October 10, 2018 6:23 PM"
October 2018,235,Neutral,You sent a photo.,,1351,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43581293_2000189006704794_7389149151507775488_n_2000189000038128.png,Sana Shepko,,,,,"October 10, 2018 6:23 PM"
October 2018,236,Neutral,some more highlights,,1350,,,,Sana Shepko,,,,,"October 10, 2018 6:23 PM"
October 2018,237,Neutral,me and [name] wanted 'winter carol' but no one seems to be down for that,,1348,,,,Sana Shepko,,,,,"October 10, 2018 6:24 PM"
October 2018,238,Neutral,it's literally the simplest,,1346,,,,Sana Shepko,,,,,"October 10, 2018 6:24 PM"
October 2018,239,Neutral,i kNOW,,1344,,,,Sana Shepko,,,,,"October 10, 2018 6:24 PM"
October 2018,240,positive,IT'S THE BEST ONE,,1343,,,,Sana Shepko,,,,,"October 10, 2018 6:24 PM"
October 2018,241,Neutral,You sent a photo.,,1340,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43626247_2109127132749536_8976021013397504000_n_2109127129416203.png,Sana Shepko,,,,,"October 10, 2018 6:25 PM"
October 2018,242,Neutral,yeah it does,,1337,,,,Sana Shepko,,,,,"October 10, 2018 6:25 PM"
October 2018,243,negative,also wtf does [name] know about marketing LOL,,1335,,,,Sana Shepko,,,,,"October 10, 2018 6:25 PM"
October 2018,244,negative,gg,,1334,,,,Sana Shepko,,,,,"October 10, 2018 6:26 PM"
October 2018,245,Neutral,zoya he is now the president,,1331,,,,Sana Shepko,,,,,"October 10, 2018 6:26 PM"
October 2018,246,negative,i can't say anything he is in charge,,1330,,,,Sana Shepko,,,,,"October 10, 2018 6:26 PM"
October 2018,247,Neutral,also btw,,1327,,,,Sana Shepko,,,,,"October 10, 2018 6:27 PM"
October 2018,248,Neutral,"[name] said 'winter song' first. i liked it then. then [name] came up with 'winter carol', and then i said 'ukrainian winter carol' and like.... that works",,1326,,,,Sana Shepko,,,,,"October 10, 2018 6:27 PM"
October 2018,249,Neutral,hello,,1325,,,,Sana Shepko,,,,,"October 10, 2018 6:27 PM"
October 2018,250,Neutral,sooooo simple,,1324,,,,Sana Shepko,,,,,"October 10, 2018 6:27 PM"
October 2018,251,Neutral,subtitle: a joint concert with wbe and [organization],,1323,,,,Sana Shepko,,,,,"October 10, 2018 6:27 PM"
October 2018,252,Neutral,done,,1322,,,,Sana Shepko,,,,,"October 10, 2018 6:27 PM"
October 2018,253,Neutral,because it's a joint concert lol,,1320,,,,Sana Shepko,,,,,"October 10, 2018 6:28 PM"
October 2018,254,Neutral,You sent a photo.,,1319,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43734283_1528396853927766_3262431766194946048_n_1528396850594433.png,Sana Shepko,,,,,"October 10, 2018 6:28 PM"
October 2018,255,Neutral,You sent a photo.,,1316,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43691960_779700075710162_2361022962326306816_n_779700072376829.png,Sana Shepko,,,,,"October 10, 2018 6:28 PM"
October 2018,256,positive,it's just really funny,,1315,,,,Sana Shepko,,,,,"October 10, 2018 6:29 PM"
October 2018,257,Neutral,[name]: marketing,,1311,,,,Sana Shepko,,,,,"October 10, 2018 6:29 PM"
October 2018,258,anger,me: actually designing all this shit,,1309,,,,Sana Shepko,,,,,"October 10, 2018 6:29 PM"
October 2018,259,Neutral,[name]: also kind of marketing and everything else,,1308,,,,Sana Shepko,,,,,"October 10, 2018 6:29 PM"
October 2018,260,Neutral,Heaven and Earth Rejoce,,1302,,,,Sana Shepko,,,,,"October 10, 2018 6:30 PM"
October 2018,261,Neutral,*rejoice,,1301,,,,Sana Shepko,,,,,"October 10, 2018 6:30 PM"
October 2018,262,positive,you like it zoy,,1300,,,,Sana Shepko,,,,,"October 10, 2018 6:30 PM"
October 2018,263,Neutral,bc i just lied and said it was a good option,,1298,,,,Sana Shepko,,,,,"October 10, 2018 6:31 PM"
October 2018,264,negative,bc i'm g,,1297,,,,Sana Shepko,,,,,"October 10, 2018 6:31 PM"
October 2018,265,Neutral,and i like it better than david's lyre,,1295,,,,Sana Shepko,,,,,"October 10, 2018 6:31 PM"
October 2018,266,Neutral,well it's christmas so,,1294,,,,Sana Shepko,,,,,"October 10, 2018 6:31 PM"
October 2018,267,Neutral,church is a thing,,1292,,,,Sana Shepko,,,,,"October 10, 2018 6:31 PM"
October 2018,268,Neutral,omg,,1289,,,,Sana Shepko,,,,,"October 10, 2018 6:31 PM"
October 2018,269,Neutral,which is so funny bc he's a [removed],,1288,,,,Sana Shepko,,,,,"October 10, 2018 6:31 PM"
October 2018,270,Neutral,Omg lol,,1281,,,,Sana Shepko,,,,,"October 10, 2018 6:40 PM"
October 2018,271,Neutral,You sent a photo.,,1280,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43628304_105666813718721_8134837160076378112_n_105666810385388.jpg,Sana Shepko,,,,,"October 10, 2018 7:23 PM"
October 2018,272,Neutral,You sent a photo.,,1279,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43626225_2208994162649570_3589445482281172992_n_2208994155982904.jpg,Sana Shepko,,,,,"October 10, 2018 7:23 PM"
October 2018,273,Neutral,Best insta,,1278,,,,Sana Shepko,,,,,"October 10, 2018 7:24 PM"
October 2018,274,Neutral,LOL,,1277,,,,Sana Shepko,,,,,"October 10, 2018 7:48 PM"
October 2018,275,surprise,[name] JUST SNAPCHATTED 'GUESS WHO'S SINGLE,,1276,,,,Sana Shepko,,,,,"October 10, 2018 7:48 PM"
October 2018,276,Neutral,bish,,1275,,,,Sana Shepko,,,,,"October 10, 2018 7:48 PM"
October 2018,277,Neutral,Probably,,1269,,,,Sana Shepko,,,,,"October 10, 2018 7:52 PM"
October 2018,278,Neutral,She says they broke up bc they handled compromise and conflict differently,,1268,,,,Sana Shepko,,,,,"October 10, 2018 7:53 PM"
October 2018,279,Neutral,Ok,,1267,,,,Sana Shepko,,,,,"October 10, 2018 7:54 PM"
October 2018,280,Neutral,Sure,,1266,,,,Sana Shepko,,,,,"October 10, 2018 7:54 PM"
October 2018,281,Neutral,Also [name] FYI I didn't even ask why,,1265,,,,Sana Shepko,,,,,"October 10, 2018 7:55 PM"
October 2018,282,sadness,Ugh wish we lived closer we could work out together,,1262,,,,Sana Shepko,,,,,"October 10, 2018 8:35 PM"
October 2018,283,Neutral,You sent a photo.,,1260,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/43660697_492776227872367_2838871948413370368_n_492776207872369.jpg,Sana Shepko,,,,,"October 11, 2018 2:29 PM"
October 2018,284,positive,Omg so cute,,1259,,,,Sana Shepko,,,,,"October 11, 2018 2:29 PM"
October 2018,285,Neutral,Where are [name]'s wedding pics,,1258,,,,Sana Shepko,,,,,"October 11, 2018 2:29 PM"
October 2018,286,Neutral,Zoya,,1254,,,,Sana Shepko,,,,,"October 12, 2018 10:21 AM"
October 2018,287,trust,You ok,,1253,,,,Sana Shepko,,,,,"October 12, 2018 10:21 AM"
October 2018,288,Neutral,zoyaaa,,1252,,,,Sana Shepko,,,,,"October 12, 2018 1:03 PM"
October 2018,289,Neutral,Yes for real,,1249,,,,Sana Shepko,,,,,"October 16, 2018 1:19 PM"
October 2018,290,Neutral,I'm serious I want to have an actual korinya chat it makes it easier to reference previous messages when it's not clogged up by other bullshit,,1248,,,,Sana Shepko,,,,,"October 16, 2018 1:20 PM"
October 2018,291,Neutral,gg,,1245,,,,Sana Shepko,,,,,"October 16, 2018 1:30 PM"
October 2018,292,negative,you don't be a butt,,1244,,,,Sana Shepko,,,,,"October 16, 2018 1:30 PM"
October 2018,293,Neutral,ð,,1243,,,,Sana Shepko,,,,,"October 17, 2018 5:21 PM"
October 2018,294,Neutral,Nothing,,1241,,,,Sana Shepko,,,,,"October 17, 2018 5:28 PM"
October 2018,295,Neutral,How's everything going,,1239,,,,Sana Shepko,,,,,"October 17, 2018 5:43 PM"
October 2018,296,Neutral,ð,,1237,,,,Sana Shepko,,,,,"October 17, 2018 5:56 PM"
October 2018,297,Neutral,Are you busy,,1236,,,,Sana Shepko,,,,,"October 17, 2018 5:56 PM"
October 2018,298,Neutral,Can I call you,,1234,,,,Sana Shepko,,,,,"October 17, 2018 5:57 PM"
October 2018,299,Neutral,You know what's hilarious [name] is gone for less than I am took a GIANT suitcase and I'm gone for a week and taking a little baby one gg,,1232,,,,Sana Shepko,,,,,"October 18, 2018 7:46 PM"
October 2018,300,Neutral,You sent a photo.,,1231,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/44249900_308364766657680_4164467463490109440_n_308364756657681.jpg,Sana Shepko,,,,,"October 18, 2018 7:54 PM"
October 2018,301,positive,AWWW,,1230,,,,Sana Shepko,,,,,"October 18, 2018 7:54 PM"
October 2018,302,Neutral,Ok zoy,,1226,,,,Sana Shepko,,,,,"October 20, 2018 12:31 AM"
October 2018,303,Neutral,What's up guys,,1220,,,,Sana Shepko,,,,,"October 22, 2018 6:39 PM"
October 2018,304,Neutral,â¤ï¸,,1218,,,,Sana Shepko,,,,,"October 22, 2018 6:42 PM"
October 2018,305,Neutral,Lol,,1215,,,,Sana Shepko,,,,,"October 22, 2018 6:44 PM"
October 2018,306,Neutral,yeah,,1209,,,,Sana Shepko,,,,,"October 28, 2018 3:08 PM"
October 2018,307,anger,oh damn,,1206,,,,Sana Shepko,,,,,"October 28, 2018 3:08 PM"
October 2018,308,Neutral,why,,1205,,,,Sana Shepko,,,,,"October 28, 2018 3:08 PM"
October 2018,309,Neutral,um can't she get off work,,1202,,,,Sana Shepko,,,,,"October 28, 2018 3:08 PM"
October 2018,310,Neutral,dude she told me she leaves work and doesn't tell anyone for auditions,,1201,,,,Sana Shepko,,,,,"October 28, 2018 3:08 PM"
October 2018,311,anger,tell her she can fucking do that for [organization],,1200,,,,Sana Shepko,,,,,"October 28, 2018 3:08 PM"
October 2018,312,Neutral,some part of what,,1197,,,,Sana Shepko,,,,,"October 28, 2018 3:11 PM"
October 2018,313,Neutral,work,,1196,,,,Sana Shepko,,,,,"October 28, 2018 3:11 PM"
October 2018,314,negative,well gg,,1192,,,,Sana Shepko,,,,,"October 28, 2018 3:23 PM"
October 2018,315,Neutral,dude she doesn't have to drive with you,,1191,,,,Sana Shepko,,,,,"October 28, 2018 3:23 PM"
October 2018,316,Neutral,[organization] covers transportation costs,,1190,,,,Sana Shepko,,,,,"October 28, 2018 3:23 PM"
October 2018,317,Neutral,can't you fly if you wanted to,,1189,,,,Sana Shepko,,,,,"October 28, 2018 3:23 PM"
October 2018,318,negative,there's really no reason why you have to drive her at 3am,,1188,,,,Sana Shepko,,,,,"October 28, 2018 3:24 PM"
October 2018,319,Neutral,it's not like korinya,,1187,,,,Sana Shepko,,,,,"October 28, 2018 3:24 PM"
October 2018,320,Neutral,this is [organization],,1186,,,,Sana Shepko,,,,,"October 28, 2018 3:24 PM"
October 2018,321,Neutral,well yeah but that doesn't mean you said you would drive at 3am,,1183,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
October 2018,322,Neutral,zoya,,1182,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
October 2018,323,positive,gotta stand up for yourself,,1181,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
October 2018,324,Neutral,and also,,1180,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
October 2018,325,negative,it's dangerous for you to drive that late,,1179,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
October 2018,326,Neutral,you know that,,1178,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
October 2018,327,Neutral,esp since you're probs waking up really early for work that same day,,1177,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
October 2018,328,Neutral,don't do this,,1176,,,,Sana Shepko,,,,,"October 28, 2018 3:25 PM"
